taxon_id,taxon,genero,especie,subespecie,raza,fuente,proyecto,procedencia,fecha_colecta_observacion,colector_observador,determinador,id,estado,municipio,localidad,latitud,longitud,altitud
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-25/9999,"Mauro Sierra Macías","Mauro Sierra Macías",fd4972be4745ab2f3b76918f90e17b54,"VERACRUZ DE IGNACIO DE LA LLAVE",CHICONTEPEC,"Chalahuiapa, en el ejido de Chalahuayapan",20.9347191,-98.2072219,265
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-25/9999,"Mauro Sierra Macías","Mauro Sierra Macías",ff7d893125047e5b78c24d9219e8755a,"VERACRUZ DE IGNACIO DE LA LLAVE",CHICONTEPEC,"Chalahuiapa, en el ejido de Chalahuayapan",20.9347191,-98.2072219,265
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-01-29/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto","Noel Orlando Gómez Montiel; Francisco Palemón Alberto",5b797b96f9446411a914392a990f5f34,GUERRERO,TECOANAPA,Tlayoyotepec,16.9628047,-99.2790833,612
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-10-02/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",0352e9653909635ad6c8125e9831c927,OAXACA,"CANDELARIA LOXICHA","Río Molino",15.9443333,-96.5176667,766
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-02-08/9999,"Artemio Palafox Caballero; Andrés Zambada Martínez","Juan Manuel Hernández Casillas",d423a431371db14d4c9d2e9505845ecf,"VERACRUZ DE IGNACIO DE LA LLAVE",SOTEAPAN,"Al Sur de la localidad Cerro de La Palma, carretera federal libre a Mecayapan",18.1528611,-94.8340277,130
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-12-10/9999,"Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","Juan Manuel Hernández Casillas",1bf8501b91113ba5cce600aecd28c738,"VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","Tulapan, carretera Salto de Eyipantla-Abrevadero",18.3173888,-95.2286111,82
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-07-21/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",f6fa2e1854bbb3143e82caa33de54a70,OAXACA,"SANTA CATARINA LOXICHA","Arroyo Hueso",16.0813056,-96.7421389,1506
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-03-18/9999,"Bulmaro Coutiño Estrada; Grisel Sánchez Grajalez","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",b263d360916d9992b81a16b63ad2833a,CHIAPAS,JIQUIPILAS,"Ejido Miguel Hidalgo",16.5596008,-93.6581497,538
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-11-29/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",24ef4c429d5c186f009ddaef277abd31,OAXACA,"SAN BARTOLOME LOXICHA","Falda del Gachupín",15.9195833,-96.7272778,807
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ002,Colectado,2007-12-16/9999,"Ernesto Cervantes Martínez","Juan Manuel Hernández Casillas; Juan Valadez Gutiérrez; Julio César García Rodríguez",64a9101433ebfb7f2b3045e5be5470b3,TAMAULIPAS,"SAN FERNANDO","Ejido Juan Antonio",25.0658056,-98.1219444,48
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1952/9999,"Gerald Lemaire","Juan Manuel Hernández Casillas",887d9c42ceb8a73700670a2fbbd44124,"SAN LUIS POTOSI","TAMPAMOLON CORONA","Río Florido",21.5480597,-98.8069397,88
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-02-19/9999,"Oscar Téllez Asiaín; Juan Pablo Pérez Camarillo","Juan Manuel Hernández Casillas",8926de9b5b9ca2a74d3c47d72c967494,HIDALGO,"ATOTONILCO EL GRANDE","El Contadero",20.367195,-98.6930541,1913
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-18/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",4deb7c1d43fe1528045d506068a21554,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Manuel María Contreras",20.4502222,-97.4833055,101
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-01-27/9999,"Alberto Trujillo Campos","Juan Manuel Hernández Casillas",f5f6eafe123ebc84a024ac46e8626785,MORELOS,TLAQUILTENANGO,Xicatlacotla,18.5166663,-99.1922761,824
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-24/9999,"Artemio Palafox Caballero; Néstor Francisco Nicolás","Juan Manuel Hernández Casillas",49f5fea577f06dd401a60a3bf14e0758,"VERACRUZ DE IGNACIO DE LA LLAVE",CATEMACO,"La Candelaria",18.3289166,-95.1273333,484
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-24/9999,"Artemio Palafox Caballero; Néstor Francisco Nicolás","Juan Manuel Hernández Casillas",8394aced6a5d083234dd6bf46ae9d871,"VERACRUZ DE IGNACIO DE LA LLAVE",CATEMACO,"La Candelaria",18.3289166,-95.1273333,484
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-02-14/9999,"Miguel Ávila Perches; Roberto Dorantes González","Juan Manuel Hernández Casillas",0fa94e2474a28f99f3adfeaa05e2b7cf,"SAN LUIS POTOSI",TAMPACAN,Tampacán,21.4030552,-98.7333297,131
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-02-14/9999,"Miguel Ávila Perches; Roberto Dorantes González","Juan Manuel Hernández Casillas",c5e3c4a03af6eef09eddfddc904a4916,"SAN LUIS POTOSI",TAMPACAN,Tampacán,21.4030552,-98.7333297,131
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-12-03/9999,"Noel Orlando Gómez Montiel","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",6c5761233c30c666f8b22cdd7f0814b5,GUERRERO,MALINALTEPEC,"MONTE ALEGRE",17.2291697,-98.7149963,1693
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-03-08/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",04aaa65b53664fb4ba9e1670fb911e7d,GUERRERO,TLACOACHISTLAHUACA,"Cerca de Tlacoachistlahuaca (al E de la localidad)",16.8101119,-98.2978363,416
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-04-24/9999,"Bulmaro Coutiño Estrada; Francisco Javier Cruz Chávez; Sulma Verónica José Flores","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",e000bb094b2a9e7c0b97d7d4f91f3a2f,CHIAPAS,"LA INDEPENDENCIA",Zapata,16.1946944,-91.9701386,1511
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-14/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",2ee76b7491e813e045dde0b7be5221ad,"VERACRUZ DE IGNACIO DE LA LLAVE",TANTOYUCA,"Los Ajos, Sta. Clara",21.1930556,-98.1430556,126
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-14/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",42e149de93f3990c84dd8afc025350af,"VERACRUZ DE IGNACIO DE LA LLAVE",TANTOYUCA,"Los Ajos, Sta. Clara",21.1930556,-98.1430556,126
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-14/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",80a503899e59a7b535d8db3192772efb,"VERACRUZ DE IGNACIO DE LA LLAVE",TANTOYUCA,"Los Ajos, Sta. Clara",21.1930556,-98.1430556,126
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-14/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",81d962d200b5b0aa50a97b7843cae15f,"VERACRUZ DE IGNACIO DE LA LLAVE",TANTOYUCA,"Los Ajos, Sta. Clara",21.1930556,-98.1430556,126
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-14/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",c0e361e2af250b4823dc33bafd066998,"VERACRUZ DE IGNACIO DE LA LLAVE",TANTOYUCA,"Los Ajos, Sta. Clara",21.1930556,-98.1430556,126
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-11-29/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",24c33e47e98cdf0ac2ddde8089409634,OAXACA,"SAN AGUSTIN LOXICHA","Santa María Bella Vista",15.8787778,-96.6227222,331
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-23/9999,"Mauro Sierra Macías","Mauro Sierra Macías",88a59dbfb3a2a15e0dc48f7cc9bc372b,"VERACRUZ DE IGNACIO DE LA LLAVE",CHICONTEPEC,Ayoco,20.9011944,-98.2163333,242
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-25/9999,"Artemio Palafox Caballero; Néstor Francisco Nicolás","Juan Manuel Hernández Casillas",30d3bfa8fbf5d70149fba7a8071152c5,"VERACRUZ DE IGNACIO DE LA LLAVE",CATEMACO,"San Pedro Quimichostayo, camino a Laguneta",18.3506388,-95.12975,487
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-03-17/9999,"Bulmaro Coutiño Estrada; Grisel Sánchez Grajalez","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",bcf30b86d073c87cf4f9aeb5fdaab88d,CHIAPAS,JIQUIPILAS,Jiquipilas,16.6686497,-93.6448669,531
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2003-01-29/9999,"Hugo Perales Rivera","Hugo Perales Rivera",3f353e7f31b141c0344b1dc08d426887,CHIAPAS,"LA TRINITARIA","Carmen Xhan",16.04389,-91.7558286,1232
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2003-01-29/9999,"Hugo Perales Rivera","Hugo Perales Rivera",a758b8c6b71509d8f71b5c6bbf11765e,CHIAPAS,"LA TRINITARIA","Carmen Xhan",16.04389,-91.7558286,1232
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-12-31/9999,"Bulmaro Coutiño Estrada; Carolina Cruz Vázquez","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",8afecf33880466060d594303839362f5,CHIAPAS,SUCHIAPA,"Plan de Munumi",16.6354675,-93.1222838,458
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-24/9999,"Mauro Sierra Macías","Mauro Sierra Macías",1a5ddfb4ce8a1df21ca99a447c61ffa4,"VERACRUZ DE IGNACIO DE LA LLAVE","BENITO JUAREZ","Cerca de Tlatlapango El Grande",20.8369166,-98.1692222,299
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-29/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",8517b7a742f70ea66a9b3aea1957e9ff,OAXACA,"SAN PEDRO JICAYAN","San José Yutatuyaa",16.4488897,-98.0486097,269
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-29/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",d1b59068bb607e80645e64853a8c3510,OAXACA,"SAN PEDRO JICAYAN","San José Yutatuyaa",16.4488897,-98.0486097,269
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-01-02/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",49ab2a55001cb4798db32f4c5a875a13,OAXACA,"TATALTEPEC DE VALDES","Tataltepec de Valdés",16.3275,-97.5608297,866
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",83c0326f4baf2f83be2199593045274e,OAXACA,"TATALTEPEC DE VALDES","Tataltepec de Valdés",16.3275,-97.5608297,866
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-01-02/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",da26444ea5804e847c432117c5598f04,OAXACA,"TATALTEPEC DE VALDES","Tataltepec de Valdés",16.3275,-97.5608297,866
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-04-10/9999,"Bulmaro Coutiño Estrada; Carolina Cruz Vázquez","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",188f12414a738c4ff2ab620b377b1bdb,CHIAPAS,"CHIAPA DE CORZO","Cerca de Zapata 1",16.5892658,-93.0553361,436
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-04-10/9999,"Bulmaro Coutiño Estrada; Carolina Cruz Vázquez","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",86047c667d4a39d52c20c40056ec14c4,CHIAPAS,"CHIAPA DE CORZO","Cerca de Zapata 1",16.5892658,-93.0553361,436
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-02-13/9999,"Miguel Ávila Perches; Roberto Dorantes González","Juan Manuel Hernández Casillas",40c6d296983c8714d1f7b3ae7445c75f,"SAN LUIS POTOSI","AXTLA DE TERRAZAS","Axtla de Terrazas",21.435028,-98.8766633,96
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1946/9999,"Efraím Hernández-Xolocotzi Guzmán","Juan Manuel Hernández Casillas",037b321c2fcd5fc5819ab04a913ccb8b,CHIAPAS,"COMITAN DE DOMINGUEZ","Colonia Hidalgo Comitán",16.2830597,-92.21111,1917
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-27/9999,"Rosalio López Morgado","Juan Manuel Hernández Casillas",aa24a3261987ef851382e0111db8d0ad,"VERACRUZ DE IGNACIO DE LA LLAVE",CHICONQUIACO,"Los Naranjos, parte baja de Chiconquiaco",19.7529444,-96.7558333,1280
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-12-09/9999,"Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","Juan Manuel Hernández Casillas",9aa7361fffcec02f6ef5fa4b7cbff1c0,"VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","La Chamizal, camino Santa Rosa Cintepec-Juan Díaz Cobarruvias",18.2828055,-95.1625277,200
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-11-30/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",2aa0f188f886dcca7b24e1d2b523b7e1,OAXACA,"CANDELARIA LOXICHA","Los Horcones",15.8328056,-96.5798889,190
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-08/9999,"F Humberto Castro García; Gerardo Villegas; Mateo Jiménez","Flavio Aragón Cuevas",0004c0d795cf78a81e7e41fb7b9adef7,OAXACA,"SANTA CRUZ ZENZONTEPEC","Santa María Tlapanalquiahuitl",16.46083,-97.5275,943
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-08/9999,"F Humberto Castro García; Gerardo Villegas; Mateo Jiménez","Flavio Aragón Cuevas",17b8bc22be3808111d968119b112fbe7,OAXACA,"SANTA CRUZ ZENZONTEPEC","Santa María Tlapanalquiahuitl",16.46083,-97.5275,943
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-08/9999,"F Humberto Castro García; Gerardo Villegas; Mateo Jiménez","Flavio Aragón Cuevas",34ad4ddcf530b4d7788c822caa372453,OAXACA,"SANTA CRUZ ZENZONTEPEC","Santa María Tlapanalquiahuitl",16.46083,-97.5275,943
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-08/9999,"F Humberto Castro García; Gerardo Villegas; Mateo Jiménez","Flavio Aragón Cuevas",f673db54a86b1da77f3217b1738c2ca9,OAXACA,"SANTA CRUZ ZENZONTEPEC","Santa María Tlapanalquiahuitl",16.46083,-97.5275,943
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-11-06/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez","Suketoshi Taba",c4d2dbbe7fd518c0ebcb5a9780347dc1,"SAN LUIS POTOSI",HUEHUETLAN,Tandzumadz,21.5638889,-98.9805556,420
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-12-29/9999,"Noel Orlando Gómez Montiel","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",75335de75387d9992a49e1a0a872fce3,GUERRERO,"SAN LUIS ACATLAN","Ejido de Cuanacastitlán",16.8462313,-98.5900344,732
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",268dd625d17bab7791149ace85395801,"SAN LUIS POTOSI",TAMAZUNCHALE,"Chilocuil Taman",21.2413889,-98.8766667,289
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",5fd1602172a72ae8df517df736925e6a,"SAN LUIS POTOSI",TAMAZUNCHALE,"Chilocuil Taman",21.2413889,-98.8766667,289
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",ad4a8f31126ef95a90f2dbed9f0c82c8,"SAN LUIS POTOSI",TAMAZUNCHALE,"Chilocuil Taman",21.2413889,-98.8766667,289
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",defb086a61eb631ec2f3231a8a900d80,"SAN LUIS POTOSI",TAMAZUNCHALE,"Chilocuil Taman",21.2413889,-98.8766667,289
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Colectado,2007-11-21/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",1a86c8105452c52ed47d931d54c4ec7b,OAXACA,"SANTA CATARINA LOXICHA","La Nueva Esperanza",16.0750278,-96.7070278,864
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",0ff808df984dad0b660065a6ef73d534,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",1c89709d5ef9a6d0ee3fc2c334e48b03,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",238495e68f7c43b6b7ed3e17b370d672,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",4088d0f55939c0146c8e274cb230d856,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",48e1797a4dd229c11fb4457ff92ea01e,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",6a2a575313b81a0e5d4e254fde1e2a69,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",d324c8c7eba4f117481c5c95baff303f,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",dbd92b1f1106a37f40d8505b80ca24f3,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-28/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",f0d165ae5d5f098e6f857c68519d3eab,OAXACA,"SANTA CATARINA MECHOACAN","Santa Catarina Mechoacán",16.3608297,-97.86083,236
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-07-21/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",8d3ccfe3fab5a82d13856d840cf41e74,OAXACA,"SAN BALTAZAR LOXICHA","El Tamarindo",15.9847778,-96.8012222,562
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-24/9999,"Mauro Sierra Macías","Mauro Sierra Macías",a290b077c7e9d302ce7ed7d7e47a54c2,"VERACRUZ DE IGNACIO DE LA LLAVE","BENITO JUAREZ","Cerca de El Paraje",20.837,-98.1693888,293
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-11-24/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",c93cf1e60a8deba3ea5ac6b9135fcc5e,OAXACA,"SAN BALTAZAR LOXICHA","El Llano",15.9940556,-96.8260278,594
